id_mobilitas,iso_code,tanggal,retail_recreation,grocery_pharmacy,parks,transit_stations,workplaces,residential,private_vehicle_movement,public_transport_usage,walking_cycling,morning_rush_hour,afternoon_activity,evening_rush_hour,night_activity,overall_mobility_index
3295,ID-MA,2022-01-02,-11.2,1.0,-25.2,2.5,1.7,-2.0,6.2,-22.5,2.4,-7.2,0.2,-1.1,0.5,-2.3
3296,ID-MU,2022-01-02,-16.7,-2.2,-5.7,7.3,-13.6,1.9,10.4,-2.6,12.5,-1.1,-4.8,-2.6,19.8,-7.7
3297,ID-PA,2022-01-02,26.3,-5.7,34.6,-0.3,4.7,0.8,13.3,28.3,-3.9,15.5,16.0,10.7,12.1,10.2
3298,ID-PB,2022-01-02,-11.6,-1.9,-18.4,-22.7,-25.7,5.7,-16.9,-1.6,3.1,-21.3,-8.1,-20.8,1.6,-20.0
3299,ID-AC,2022-01-09,-5.2,12.4,-14.3,17.4,3.5,1.0,5.2,2.3,-3.1,1.3,-0.1,16.0,-4.9,5.2
3300,ID-SU,2022-01-09,9.3,-2.9,19.6,-22.0,-15.9,6.1,-10.6,4.0,-7.3,-1.7,3.0,-6.8,-17.2,-9.5
3301,ID-SB,2022-01-09,9.5,-4.9,7.5,11.2,3.2,-4.3,3.2,16.9,-2.6,1.5,4.1,9.9,-12.8,8.0
3302,ID-RI,2022-01-09,-6.0,-9.1,-32.8,1.0,-4.1,3.3,-4.0,-26.1,-15.5,-3.1,6.3,-17.0,-28.3,-3.0
3303,ID-JA,2022-01-09,-23.4,-12.5,-13.4,-28.0,-0.0,0.3,-8.3,-33.2,-8.7,-9.1,-4.0,-9.2,-36.7,-17.2
3304,ID-SS,2022-01-09,-0.0,-1.5,-23.3,-7.5,-11.0,-0.2,-6.5,-3.0,-1.7,-7.0,-13.9,-15.7,-11.0,-6.2
3305,ID-BE,2022-01-09,-17.8,-10.1,-32.5,-7.2,-11.5,3.4,1.5,1.4,9.2,-16.1,2.8,-4.2,-23.6,-12.2
3306,ID-LA,2022-01-09,-7.5,0.7,-2.1,-10.3,3.0,2.4,-2.7,-15.4,-9.6,-7.1,-11.1,-5.9,-13.8,-4.9
3307,ID-BB,2022-01-09,5.2,-3.7,-10.6,-20.0,-18.4,2.5,-15.0,-9.5,-13.3,-2.4,-7.3,-7.2,-20.6,-11.1
3308,ID-KR,2022-01-09,-28.5,-11.3,6.7,-19.8,4.3,6.6,-18.4,-26.7,6.0,-10.5,-21.4,-3.6,-29.7,-14.7
3309,ID-JK,2022-01-09,3.6,1.5,-23.8,16.7,12.9,0.3,4.5,17.8,-6.7,4.3,3.2,-0.5,-2.7,11.1
3310,ID-JB,2022-01-09,-9.0,5.4,-28.1,3.8,-7.2,5.6,-11.9,-8.6,-10.0,-0.0,-3.9,-12.2,-13.8,-4.2
3311,ID-JT,2022-01-09,4.6,-6.7,3.6,-11.6,0.7,0.9,0.8,-6.7,-11.6,-9.8,-3.7,-19.9,-13.5,-2.1
3312,ID-YO,2022-01-09,-12.0,1.8,-19.0,-3.7,-15.3,0.1,4.7,-0.2,7.8,-3.9,-11.9,-1.8,11.5,-10.3
3313,ID-JI,2022-01-09,-12.4,-7.3,-16.7,-4.1,10.0,4.4,1.2,1.0,3.3,5.9,-11.3,1.5,5.7,-2.2
3314,ID-BT,2022-01-09,-0.3,11.0,-20.0,-6.3,8.3,-6.0,12.5,19.6,-10.1,10.2,-10.6,5.0,9.5,0.6
3315,ID-BA,2022-01-09,9.0,-8.2,-31.0,0.8,1.2,-1.5,-12.7,-28.6,3.6,-2.6,0.5,-11.2,-0.6,3.7
3316,ID-NB,2022-01-09,-0.0,-1.3,-2.7,21.5,-2.9,-5.8,9.7,-2.8,10.8,2.6,14.9,17.0,22.2,6.2
3317,ID-NT,2022-01-09,19.6,5.3,11.9,11.4,3.9,2.5,-5.1,11.9,-12.3,-3.9,2.8,4.2,-1.6,11.7
3318,ID-KB,2022-01-09,2.4,1.3,5.0,-17.9,-6.0,6.3,-17.8,-33.1,-10.7,-14.2,-3.7,-12.4,-27.9,-7.2
3319,ID-KT,2022-01-09,-28.2,-5.5,16.3,-2.8,-13.0,-0.8,-16.6,1.4,3.9,-0.8,-10.9,-17.9,-11.6,-14.7
3320,ID-KS,2022-01-09,5.0,4.9,-20.9,14.4,-3.4,-5.0,-7.7,5.8,-2.5,-7.8,-1.2,4.8,11.8,5.3
3321,ID-KI,2022-01-09,7.0,6.1,-13.9,6.1,12.5,-5.5,14.3,18.2,1.5,3.4,-2.2,13.3,14.4,8.5
3322,ID-KU,2022-01-09,-5.7,-9.5,14.8,6.1,12.7,1.5,-4.7,-11.8,1.3,-8.1,9.3,-8.7,-8.0,4.3
3323,ID-SA,2022-01-09,4.2,-11.8,7.3,-0.9,-23.7,6.6,-0.9,-3.8,-17.3,-4.9,-17.9,-15.2,-15.8,-6.8
3324,ID-ST,2022-01-09,-19.5,-0.2,-2.7,-21.6,4.4,3.1,4.1,-25.1,0.4,-6.6,-12.8,-10.5,6.6,-12.2
3325,ID-SN,2022-01-09,-27.6,-2.0,-0.4,-29.4,-15.6,8.2,-0.7,-20.5,-12.6,-18.0,-0.5,-13.3,-21.3,-24.2
3326,ID-SG,2022-01-09,-11.4,3.4,-15.0,-8.5,-9.6,-0.8,-4.3,10.7,11.4,-0.7,4.4,-3.4,-13.2,-9.8
3327,ID-GO,2022-01-09,-14.5,7.5,17.2,0.4,0.7,3.3,0.4,3.7,-0.8,-0.5,-12.4,-5.1,13.8,-4.4
3328,ID-SR,2022-01-09,-17.8,-7.2,23.6,-14.2,-5.1,-1.2,-3.3,5.4,10.8,-9.5,-16.7,5.6,-6.3,-12.4
3329,ID-MA,2022-01-09,-9.3,11.6,27.2,12.1,4.3,-2.2,4.2,-11.3,10.5,-5.5,-7.7,-3.8,14.2,2.4
3330,ID-MU,2022-01-09,9.4,-8.7,-28.1,0.4,1.8,2.2,-9.4,-11.6,2.9,-7.8,0.8,-12.6,-16.5,3.9
3331,ID-PA,2022-01-09,1.2,1.1,10.7,-7.2,-9.7,-4.4,-0.2,-6.3,-8.2,-6.1,-8.5,0.9,-8.7,-5.2
3332,ID-PB,2022-01-09,2.2,6.5,-24.0,18.1,-8.5,-5.4,11.6,18.1,2.3,-3.4,-8.2,4.3,13.7,3.9
3333,ID-AC,2022-01-16,23.6,9.9,-1.7,2.2,-4.8,-5.7,0.2,-8.9,11.9,-4.3,2.6,4.2,6.9,7.0
3334,ID-SU,2022-01-16,12.0,3.1,1.1,2.8,-10.6,-4.2,-3.3,-20.3,-10.0,-11.0,9.8,-3.4,16.5,1.4
3335,ID-SB,2022-01-16,-23.8,-16.6,-1.0,-19.6,-5.8,1.8,-15.9,-18.9,6.3,-9.3,-22.0,-3.5,-3.8,-16.4
3336,ID-RI,2022-01-16,-0.9,-3.8,0.6,-27.9,-12.1,2.2,-17.7,-45.2,-18.4,-12.2,-24.5,-12.5,-30.5,-13.6
3337,ID-JA,2022-01-16,-2.7,-4.8,34.8,15.1,6.0,-5.4,4.9,-4.1,5.5,-1.0,5.2,0.8,7.9,6.1
3338,ID-SS,2022-01-16,-2.6,-6.3,-28.2,-22.7,-24.2,2.0,-10.6,-31.8,-15.0,-12.0,-16.2,-13.1,-14.9,-16.5
3339,ID-BE,2022-01-16,-21.7,-10.0,-30.5,-35.5,-16.8,8.6,-5.3,-46.5,-14.2,-15.9,-2.4,-7.9,-23.1,-24.7
3340,ID-LA,2022-01-16,-10.5,-4.3,-39.3,-18.8,-0.4,9.8,-14.4,-23.4,-8.4,-15.9,-28.2,-9.6,-25.1,-9.9
3341,ID-BB,2022-01-16,-5.8,-15.8,3.6,-9.0,-2.1,1.7,-3.8,-41.3,-19.0,-21.9,-21.6,-19.7,-9.5,-5.6
3342,ID-KR,2022-01-16,10.2,1.5,6.8,-2.7,-10.5,-5.0,10.6,-3.7,5.5,-2.1,7.0,12.5,-8.7,-1.0
3343,ID-JK,2022-01-16,-2.4,-14.8,-11.2,-4.9,-4.2,0.1,-0.0,-4.4,-10.7,-4.9,-24.1,-12.9,-23.8,-3.8
3344,ID-JB,2022-01-16,18.0,7.0,6.9,-1.8,-11.5,-0.6,12.9,16.0,-8.6,7.1,16.8,12.1,-3.8,1.5
3345,ID-JT,2022-01-16,-34.9,-14.9,5.2,-22.0,-9.0,8.4,-8.4,-30.0,-18.1,-14.5,-3.6,-6.0,-14.9,-22.0
3346,ID-YO,2022-01-16,-19.5,-8.0,3.3,-13.1,-21.3,3.0,-2.8,-3.0,-3.3,-4.0,-6.2,-11.6,-14.3,-18.0
3347,ID-JI,2022-01-16,-6.7,-2.6,-11.7,8.3,0.5,-0.3,-5.6,24.4,5.7,3.6,-1.6,-3.2,-11.6,0.7
3348,ID-BT,2022-01-16,-24.0,1.4,15.8,-13.4,-5.8,5.8,-5.7,-10.9,-6.6,-7.2,-1.9,-4.9,4.6,-14.4
3349,ID-BA,2022-01-16,-18.8,-15.7,-21.8,-6.9,-24.3,4.7,-14.1,-42.3,5.6,-25.0,-12.5,-22.7,-19.6,-16.7
3350,ID-NB,2022-01-16,-11.1,3.1,-9.6,7.3,0.1,-4.3,-6.9,7.0,1.4,1.1,-3.2,-4.6,18.2,-1.2
3351,ID-NT,2022-01-16,13.0,-4.5,-25.1,-6.7,-11.4,-0.2,-2.8,-19.2,-16.0,0.3,-14.5,-13.2,-7.8,-1.7
3352,ID-KB,2022-01-16,17.6,2.7,5.3,7.9,9.5,-1.0,-0.2,-17.0,8.3,5.9,14.0,5.1,4.3,11.7
3353,ID-KT,2022-01-16,14.3,-10.4,-30.4,12.4,-2.0,5.0,8.6,-0.1,-12.3,-2.3,7.1,6.6,-20.8,8.2
3354,ID-KS,2022-01-16,6.9,-5.1,14.4,14.8,21.5,-7.0,7.2,8.0,7.1,3.4,12.3,13.6,-6.9,14.4
3355,ID-KI,2022-01-16,1.3,-9.9,-1.8,-5.8,10.2,4.5,2.7,1.7,-7.7,-1.7,-14.5,5.4,13.0,1.9
3356,ID-KU,2022-01-16,-19.6,-3.2,-22.9,-12.4,-3.1,2.4,0.4,-38.5,-0.3,-20.6,-5.5,-16.1,-4.8,-11.7
3357,ID-SA,2022-01-16,3.0,7.6,-10.6,1.2,1.5,-2.6,7.2,-12.0,16.4,7.3,6.0,9.9,21.4,1.9
3358,ID-ST,2022-01-16,-30.0,-16.5,8.5,-13.3,-22.5,6.2,-3.5,-19.4,-14.4,-11.7,-21.3,-13.8,-11.9,-21.9
3359,ID-SN,2022-01-16,9.4,-5.8,18.1,-11.0,-15.5,2.9,3.4,-11.4,7.1,3.2,-4.9,-0.4,-16.4,-5.7
3360,ID-SG,2022-01-16,17.6,7.0,15.6,-3.2,-0.9,-3.0,0.8,7.3,14.7,9.5,-7.3,-2.1,-11.7,4.5
3361,ID-GO,2022-01-16,13.8,10.0,32.2,-3.0,16.6,3.1,3.3,19.9,-3.9,-4.9,-9.6,11.7,6.2,9.1
3362,ID-SR,2022-01-16,9.0,-6.1,3.5,-1.9,-5.7,1.7,1.6,-20.4,5.7,2.5,-17.2,-6.9,-12.1,0.4
3363,ID-MA,2022-01-16,2.2,-4.8,-17.7,0.9,14.8,-1.2,9.8,16.6,-3.9,3.8,1.2,9.3,22.5,6.0
3364,ID-MU,2022-01-16,-14.9,5.3,24.4,11.6,-6.1,-3.6,-2.2,11.1,15.0,12.8,-7.2,9.5,5.6,-3.1
3365,ID-PA,2022-01-16,-9.8,-8.0,-7.4,-7.0,-9.3,6.3,3.5,4.2,10.8,-11.4,-13.5,0.5,-21.1,-8.7
3366,ID-PB,2022-01-16,12.2,0.6,-21.4,-17.0,9.8,2.6,-11.5,-25.4,-10.5,-10.3,4.0,-2.8,-0.7,1.7
3367,ID-AC,2022-01-23,24.3,-2.9,22.7,-3.5,-0.9,1.2,10.1,-6.3,6.5,9.9,1.3,-4.2,1.3,6.7
3368,ID-SU,2022-01-23,-13.6,-6.5,-21.7,-11.2,8.6,-2.8,-11.6,10.2,-17.1,-8.5,10.6,-4.5,13.0,-5.4
3369,ID-SB,2022-01-23,-0.5,-3.7,11.1,7.1,-5.9,2.8,-5.4,1.3,-9.7,3.0,9.2,1.1,-23.4,0.2
3370,ID-RI,2022-01-23,3.7,-1.5,-23.3,-0.3,3.2,3.4,-3.1,5.8,12.6,-3.4,-6.5,-0.6,11.3,2.2
3371,ID-JA,2022-01-23,-10.0,-7.9,16.8,-7.9,-6.9,-0.6,-9.1,-3.9,0.3,-3.4,-2.1,-3.8,-6.6,-8.3
3372,ID-SS,2022-01-23,2.1,2.0,-30.8,-4.8,-2.5,1.7,-10.6,-41.6,3.6,-16.5,-18.0,-14.2,-32.4,-1.7
3373,ID-BE,2022-01-23,-10.9,-0.6,4.2,-0.7,13.7,4.5,-7.5,17.7,-10.3,0.4,-10.1,5.1,-19.7,0.7
3374,ID-LA,2022-01-23,-7.9,-1.8,24.1,8.0,-3.3,-6.2,-1.2,19.5,0.5,14.5,16.4,5.5,-8.4,-1.1
3375,ID-BB,2022-01-23,-20.9,5.8,-29.6,4.3,-0.7,-2.9,-2.3,12.4,-4.2,7.1,-13.1,1.8,-13.3,-5.8
3376,ID-KR,2022-01-23,-6.3,-8.0,-8.1,-9.8,-10.5,-1.4,-9.2,-5.9,-18.4,-10.7,-19.5,-9.2,-6.7,-8.9
3377,ID-JK,2022-01-23,-11.4,-5.3,-5.5,8.8,9.5,-3.4,-3.9,-10.5,0.1,7.0,1.2,7.0,17.0,2.3
3378,ID-JB,2022-01-23,-3.7,-2.4,-19.6,11.5,-2.3,-1.4,5.8,6.6,-5.3,5.2,11.8,15.9,-5.1,1.8
3379,ID-JT,2022-01-23,-6.2,-0.9,-21.5,-1.1,17.0,-4.1,-2.5,-1.0,1.6,-4.3,4.2,6.4,-1.9,3.2
3380,ID-YO,2022-01-23,6.9,-7.8,-27.8,1.2,3.6,3.6,-10.6,-10.3,4.6,2.5,-17.3,-3.7,8.2,3.9
3381,ID-JI,2022-01-23,-5.0,-5.6,1.6,-5.8,-5.6,-3.7,-9.8,-22.0,-16.3,-11.1,-17.2,-1.2,14.7,-5.4
3382,ID-BT,2022-01-23,-8.7,-4.8,-9.3,-23.8,-1.4,3.6,-11.1,-27.1,-9.9,-23.5,-8.9,-17.3,-14.1,-11.3
3383,ID-BA,2022-01-23,-27.9,-1.7,4.8,-5.3,-8.3,2.5,-13.2,-28.5,-14.9,-1.6,-4.9,-7.9,-5.0,-13.8
3384,ID-NB,2022-01-23,-20.9,-9.4,-31.3,-20.1,9.4,1.1,-0.8,-24.1,-13.9,-3.9,6.6,3.5,-10.7,-10.5
3385,ID-NT,2022-01-23,-8.0,1.2,-18.8,-14.0,-2.7,-1.0,-0.9,10.2,5.8,-7.0,9.9,-0.3,9.5,-8.2
3386,ID-KB,2022-01-23,-3.6,-14.9,-9.9,-11.8,-21.1,-0.7,-17.3,-26.3,6.0,-18.7,1.9,-3.2,-7.3,-12.2
3387,ID-KT,2022-01-23,0.8,-4.1,5.8,0.5,-3.7,-2.8,4.6,17.0,13.2,1.6,-5.5,9.1,-12.7,-0.8
3388,ID-KS,2022-01-23,-25.4,-12.8,-11.4,-11.1,-18.2,3.9,-8.0,-25.5,4.8,-2.4,-5.2,-16.5,8.0,-18.2
3389,ID-KI,2022-01-23,-7.3,-3.5,13.0,5.8,9.7,2.2,-1.7,-10.4,1.5,-4.3,-15.4,-2.4,-5.0,2.7
3390,ID-KU,2022-01-23,-1.1,2.6,2.9,18.6,-2.3,2.0,7.1,0.8,15.0,0.8,-3.0,8.9,-3.5,5.1
3391,ID-SA,2022-01-23,-35.2,-6.4,-21.2,-14.6,-3.0,3.1,-13.6,-25.5,2.3,-12.9,-8.7,-18.0,-31.6,-17.6
3392,ID-ST,2022-01-23,-10.3,8.0,20.9,4.6,-10.9,-3.4,-4.5,6.3,7.3,3.3,-12.0,-3.0,1.9,-5.6
3393,ID-SN,2022-01-23,13.2,7.2,-19.4,5.2,-8.4,0.4,-6.9,18.1,2.7,5.6,3.1,0.0,16.4,3.3
3394,ID-SG,2022-01-23,-6.4,-10.9,-33.8,-13.6,-21.3,3.0,-13.3,-23.3,-5.5,-6.2,5.8,-13.1,-27.0,-13.8
3395,ID-GO,2022-01-23,-14.0,-6.3,-31.3,-8.3,-5.4,2.8,6.1,-10.5,8.3,4.5,2.3,-0.9,-7.3,-9.2
3396,ID-SR,2022-01-23,-15.4,10.1,-11.2,1.9,-8.3,-4.7,4.6,15.6,11.0,8.0,12.4,-1.4,3.7,-7.3
3397,ID-MA,2022-01-23,-29.0,-2.7,0.1,-8.5,-27.2,8.4,-11.2,-10.0,-19.9,-13.0,-21.2,-10.5,-32.4,-21.6
3398,ID-MU,2022-01-23,4.5,-10.0,-19.8,-19.8,7.9,-2.6,-12.0,-0.6,-16.4,5.2,-9.0,-12.1,1.7,-2.5
3399,ID-PA,2022-01-23,-15.5,2.4,4.0,-1.7,-14.0,-2.5,-8.3,8.6,7.8,-14.0,-8.1,-10.9,-14.9,-10.4
3400,ID-PB,2022-01-23,11.2,6.6,20.8,11.6,-12.2,0.4,-5.0,9.6,3.7,1.1,13.5,-0.0,16.1,3.5
3401,ID-AC,2022-01-30,-9.4,6.7,3.8,-8.4,-1.3,-1.2,7.9,7.2,-1.2,-2.7,2.2,9.4,1.8,-6.3
3402,ID-SU,2022-01-30,14.5,1.7,-28.3,-0.3,-9.0,0.6,1.4,-6.3,-10.6,1.0,9.7,-10.5,-20.4,1.8
3403,ID-SB,2022-01-30,-12.5,-6.8,-39.2,-16.1,-4.5,2.7,-5.5,-31.5,-10.1,-6.5,-17.5,-16.2,-5.8,-11.0
3404,ID-RI,2022-01-30,-7.0,5.9,7.6,-14.8,7.2,5.5,3.9,-13.8,2.9,-15.2,6.1,-5.1,-13.2,-4.9
3405,ID-JA,2022-01-30,9.8,3.2,-16.6,17.8,7.8,-3.1,1.6,13.3,11.1,0.1,3.3,16.4,6.8,11.8
3406,ID-SS,2022-01-30,-13.3,5.2,12.1,14.6,-9.0,-2.4,-2.0,-2.8,-14.1,6.7,9.8,3.2,-3.7,-2.6
3407,ID-BE,2022-01-30,-15.5,-10.6,-25.7,-10.3,-6.8,-3.2,-13.0,1.1,1.7,-6.8,-15.1,-9.2,4.3,-10.9
3408,ID-LA,2022-01-30,10.7,6.6,25.2,5.5,11.7,0.1,-7.8,-19.6,7.9,-2.8,0.3,-5.3,-1.0,9.3
3409,ID-BB,2022-01-30,11.9,-6.6,5.7,-0.9,1.6,-0.8,-5.7,3.6,6.7,-8.5,-0.3,-1.6,-0.9,4.2
3410,ID-KR,2022-01-30,-31.2,-2.5,-40.3,-23.4,-2.3,1.0,-12.0,-40.0,3.5,-19.9,-9.8,-20.3,-18.7,-18.9
3411,ID-JK,2022-01-30,-11.4,3.4,-8.1,-25.0,-12.2,5.9,-2.1,-3.0,-2.9,-14.3,-8.6,-11.5,-31.4,-16.2
3412,ID-JB,2022-01-30,-7.2,-3.4,5.3,-17.7,-21.0,1.8,-10.8,-0.8,-8.5,-18.2,3.4,-15.2,-8.3,-15.3
3413,ID-JT,2022-01-30,-1.6,-17.9,-43.3,-17.5,-5.9,4.0,-19.3,-32.8,-17.0,-18.0,-10.3,-5.8,-39.4,-8.4
3414,ID-YO,2022-01-30,-7.0,1.5,-17.9,-15.0,-7.0,-1.8,-4.2,-13.6,-2.6,-12.7,-6.5,-1.4,-18.1,-9.7
3415,ID-JI,2022-01-30,-5.8,-3.9,-22.4,-7.2,-10.9,0.7,-0.8,-4.0,9.8,-15.1,-11.3,-5.1,-11.2,-8.0
3416,ID-BT,2022-01-30,-10.3,3.5,20.2,1.4,8.8,-2.2,-11.7,3.0,-1.8,1.6,4.3,-1.1,-27.3,-0.0
3417,ID-BA,2022-01-30,9.1,-7.5,-15.7,-5.6,2.8,-2.9,-1.9,-19.0,-8.8,-11.0,-11.0,5.6,-1.0,2.1
3418,ID-NB,2022-01-30,-12.5,2.0,-31.8,3.2,-2.5,4.1,-12.5,-5.4,-15.5,-2.6,-14.4,-13.6,3.1,-3.9
3419,ID-NT,2022-01-30,-7.3,6.7,12.6,6.8,17.0,3.1,0.9,19.3,14.0,-3.9,17.2,-3.1,2.3,5.5
3420,ID-KB,2022-01-30,-24.6,-15.3,4.7,-29.2,-3.0,7.7,-15.4,-6.7,-10.3,-16.0,-2.5,-13.5,-11.3,-18.9
3421,ID-KT,2022-01-30,-22.4,-11.9,8.4,-20.9,-5.5,3.4,-20.9,-12.5,-14.5,-11.8,-15.0,-23.6,-8.6,-16.3
3422,ID-KS,2022-01-30,-18.4,-6.5,29.3,9.4,3.4,-1.2,7.0,12.9,-10.9,-5.4,7.8,1.7,12.8,-1.9
3423,ID-KI,2022-01-30,-12.1,-1.1,-10.7,12.4,-8.9,1.6,5.4,-18.1,13.5,4.6,-4.3,-7.6,-14.5,-2.9
3424,ID-KU,2022-01-30,7.4,-5.4,22.7,-20.3,4.2,5.4,4.9,-11.1,-6.2,-1.0,0.4,0.1,-0.2,-2.9
3425,ID-SA,2022-01-30,-6.3,1.7,-33.3,7.8,10.3,2.3,-11.4,-17.1,11.3,-0.1,-11.5,-12.5,2.1,4.0
3426,ID-ST,2022-01-30,-10.7,-2.3,31.0,20.5,7.4,-7.0,1.6,25.9,12.8,15.4,-4.7,13.9,24.2,5.7
3427,ID-SN,2022-01-30,3.2,-3.0,-2.4,-13.6,-2.3,0.7,4.6,-19.2,7.9,7.1,-12.5,7.6,-2.0,-4.3
3428,ID-SG,2022-01-30,-0.8,-10.8,-32.1,-11.1,-14.6,5.9,-11.7,-25.2,-12.7,-13.4,-6.2,-6.3,0.3,-8.8
3429,ID-GO,2022-01-30,10.2,-5.6,4.4,2.5,-13.9,-4.0,9.0,18.5,6.9,-2.9,-12.3,2.6,-14.0,-0.4
3430,ID-SR,2022-01-30,6.1,0.0,8.6,-2.6,-6.3,3.2,-5.5,-21.4,2.2,-4.9,0.1,0.1,6.6,-0.9
3431,ID-MA,2022-01-30,15.3,-4.0,5.3,-15.6,8.9,1.7,-9.8,2.6,13.0,-8.4,-0.4,3.3,-11.0,2.9
3432,ID-MU,2022-01-30,-28.6,-3.0,8.5,-32.3,-24.0,1.0,-19.2,-41.0,-6.5,-15.5,-20.6,-16.1,-28.6,-28.3
3433,ID-PA,2022-01-30,27.0,2.8,-8.1,12.1,16.8,-7.4,-2.8,3.6,-2.9,-1.8,-3.2,11.5,-4.5,18.6
3434,ID-PB,2022-01-30,18.2,9.6,9.0,-3.0,-11.4,5.1,4.5,15.5,10.5,5.6,13.4,-0.9,0.4,1.3
3435,ID-AC,2022-02-06,-1.5,2.1,-10.2,-4.4,-2.0,1.5,14.9,11.3,4.5,14.1,5.7,7.3,20.2,-2.6
3436,ID-SU,2022-02-06,-18.4,-5.0,-33.5,-33.9,-12.4,8.0,-8.3,-6.2,-15.7,-23.2,-16.3,-14.9,-5.6,-21.6
3437,ID-SB,2022-02-06,1.2,-0.4,11.6,-7.5,0.7,-1.6,3.2,-10.7,1.1,-5.9,8.0,-0.6,-3.6,-1.9
3438,ID-RI,2022-02-06,0.8,-3.4,-41.0,-12.0,-15.0,7.7,-17.7,-45.6,-17.0,-15.6,-22.6,-18.9,-12.8,-8.7
3439,ID-JA,2022-02-06,9.1,-2.4,17.5,8.3,10.6,3.1,11.2,7.6,13.7,-2.3,13.9,3.6,4.0,9.3
3440,ID-SS,2022-02-06,-24.8,-6.0,8.6,-9.0,-23.2,3.9,-15.2,-24.9,0.2,-16.4,-15.3,-26.8,-26.3,-19.0
3441,ID-BE,2022-02-06,-0.1,-11.7,-29.4,-26.8,-12.7,9.3,-10.9,-3.7,-12.6,-13.3,1.8,-10.1,-2.8,-13.2
3442,ID-LA,2022-02-06,-0.3,-11.7,-25.6,-9.7,-20.6,5.0,-13.6,-10.9,-6.3,-7.6,-16.4,-7.5,-27.9,-10.2
3443,ID-BB,2022-02-06,-5.1,14.0,36.4,6.3,8.1,-3.7,-1.5,28.5,13.5,6.4,14.7,14.4,6.8,3.1
3444,ID-KR,2022-02-06,-15.4,1.4,14.6,5.4,7.6,-2.2,2.7,1.6,2.4,2.7,-14.3,-4.1,-13.0,-0.8
3445,ID-JK,2022-02-06,-21.0,-0.1,-23.3,-16.8,-19.1,6.6,-15.8,-35.7,3.5,-18.6,-3.2,-17.0,-31.2,-19.0
3446,ID-JB,2022-02-06,11.1,8.2,-24.5,1.3,11.6,-2.9,-4.1,-11.5,15.2,5.1,10.3,2.6,-12.2,8.0
3447,ID-JT,2022-02-06,-4.6,-11.3,0.8,-19.2,-23.6,3.7,-5.2,-13.6,-1.7,-3.7,-21.0,-11.7,-24.8,-15.8
3448,ID-YO,2022-02-06,-5.7,0.4,-29.2,-0.7,-20.0,5.6,-12.9,-2.9,-3.6,-1.3,1.7,-6.4,-21.4,-8.8
3449,ID-JI,2022-02-06,-26.8,1.2,-2.9,-21.6,-5.2,6.7,-17.8,-12.8,1.2,-8.2,-21.2,-8.7,-14.7,-17.9
3450,ID-BT,2022-02-06,-1.5,-7.1,6.0,-18.6,-27.3,6.9,-4.4,-28.9,-8.7,-26.4,-5.2,-18.7,-5.3,-15.8
3451,ID-BA,2022-02-06,-21.2,-14.2,-33.8,-15.0,-0.5,3.9,-15.7,-15.6,-9.1,-22.4,-16.2,-15.0,-25.8,-12.2
3452,ID-NB,2022-02-06,17.4,3.5,4.9,6.1,15.9,-6.6,-2.4,11.2,-4.3,0.1,15.5,11.3,5.8,13.1
3453,ID-NT,2022-02-06,-8.5,5.4,-30.9,0.8,7.1,3.0,-10.3,-22.9,-0.9,-8.9,-11.2,-10.7,1.5,-0.2
3454,ID-KB,2022-02-06,6.5,-14.4,-3.7,-20.0,-16.9,6.6,0.9,-17.4,2.0,-16.1,-7.4,0.2,-22.8,-10.1
3455,ID-KT,2022-02-06,4.1,-7.1,-20.9,-8.9,-2.8,-4.0,-7.0,-8.7,-2.7,7.2,4.0,-1.1,-15.0,-2.5
3456,ID-KS,2022-02-06,1.4,-7.5,-27.6,8.8,7.9,4.9,-1.8,-2.0,-11.3,-3.3,11.0,0.2,-0.3,6.0
3457,ID-KI,2022-02-06,-11.6,1.5,13.2,-6.0,-12.4,0.3,-0.6,-28.3,-11.2,-7.3,-10.3,-13.9,-16.0,-10.0
3458,ID-KU,2022-02-06,-25.0,-10.9,-6.7,-9.5,6.4,-2.0,1.2,-26.0,2.8,-10.0,8.8,-2.6,-25.3,-9.3
3459,ID-SA,2022-02-06,-5.9,7.4,-26.6,-11.8,-7.3,3.2,3.5,9.2,-13.2,-4.7,4.2,-8.6,-22.5,-8.3
3460,ID-ST,2022-02-06,3.1,11.9,-21.0,-4.6,-10.8,-0.1,3.3,0.7,13.3,11.2,18.4,-1.9,12.8,-4.1
3461,ID-SN,2022-02-06,10.8,8.5,2.4,-9.3,-9.8,3.2,-7.2,-11.5,5.4,4.9,-12.9,1.9,19.3,-2.7
3462,ID-SG,2022-02-06,23.7,-1.5,-3.3,19.3,6.2,-3.2,8.1,9.1,16.2,9.1,17.2,6.8,10.8,16.4
3463,ID-GO,2022-02-06,-7.8,2.1,-19.1,0.5,5.5,1.9,-9.9,-7.7,-2.6,-5.1,-3.4,-12.4,-8.2,-0.6
3464,ID-SR,2022-02-06,-9.4,-10.6,27.2,-6.7,-15.5,5.5,7.8,-22.3,-15.7,1.6,-11.3,-7.9,0.9,-10.5
3465,ID-MA,2022-02-06,-8.7,13.9,28.2,22.4,1.6,-3.3,7.3,-5.3,5.6,13.8,16.7,10.1,18.4,5.1
3466,ID-MU,2022-02-06,16.1,-4.5,-1.9,-15.9,-9.5,-3.9,-5.0,13.7,4.5,5.1,-2.6,-6.1,-14.0,-3.1
