id_cluster,iso_code,tanggal_terdeteksi,tanggal_selesai,nama_cluster,jenis_cluster,nama_lokasi,alamat_lokasi,latitude,longitude,kasus_index,total_kasus_terkait,total_kontak_erat,total_suspect,kasus_anak,kasus_dewasa,kasus_lansia,kasus_laki,kasus_perempuan,kasus_tanpa_gejala,kasus_ringan,kasus_sedang,kasus_berat,kasus_kritis,kasus_meninggal,contact_tracing_completed,area_disinfection,temporary_closure,mass_testing,status_cluster,catatan
624,ID-ST,2022-09-10,2022-10-04,Cluster Sekolah Sulawesi Tengah 4,Sekolah,Lokasi Sekolah Sulawesi Tengah,"Jl. Sekolah No. 14, Sulawesi Tengah",3.697721,105.909679,1,100,294,45,49,25,4,53,47,26,57,15,7,1,0,False,True,False,False,Terkendali,Cluster Sekolah terdeteksi di Sulawesi Tengah dengan 100 kasus terkait
625,ID-ST,2021-08-05,2021-08-20,Cluster Sekolah Sulawesi Tengah 5,Sekolah,Lokasi Sekolah Sulawesi Tengah,"Jl. Sekolah No. 59, Sulawesi Tengah",-9.092862,96.987489,1,48,196,50,30,10,2,24,24,11,28,6,1,0,0,True,True,False,False,Terkendali,Cluster Sekolah terdeteksi di Sulawesi Tengah dengan 48 kasus terkait
626,ID-ST,2021-11-18,2021-12-16,Cluster Keluarga Sulawesi Tengah 6,Keluarga,Lokasi Keluarga Sulawesi Tengah,"Jl. Keluarga No. 66, Sulawesi Tengah",-8.563717,135.255504,1,16,55,13,4,9,2,7,9,5,6,2,0,0,0,True,True,False,True,Selesai,Cluster Keluarga terdeteksi di Sulawesi Tengah dengan 16 kasus terkait
627,ID-ST,2020-07-25,2020-08-25,Cluster Pabrik Sulawesi Tengah 7,Pabrik,Lokasi Pabrik Sulawesi Tengah,"Jl. Pabrik No. 74, Sulawesi Tengah",-1.197956,115.572103,1,97,367,43,22,65,15,45,52,26,48,11,2,1,1,False,True,False,False,Selesai,Cluster Pabrik terdeteksi di Sulawesi Tengah dengan 97 kasus terkait
628,ID-ST,2020-04-16,2020-06-04,Cluster Keluarga Sulawesi Tengah 8,Keluarga,Lokasi Keluarga Sulawesi Tengah,"Jl. Keluarga No. 35, Sulawesi Tengah",-2.743744,98.075916,1,13,62,7,1,6,1,7,6,4,5,2,0,0,0,True,True,False,True,Selesai,Cluster Keluarga terdeteksi di Sulawesi Tengah dengan 13 kasus terkait
629,ID-ST,2022-03-27,2022-04-09,Cluster Olahraga Sulawesi Tengah 9,Olahraga,Lokasi Olahraga Sulawesi Tengah,"Jl. Olahraga No. 1, Sulawesi Tengah",4.65908,95.13597,1,56,116,21,10,34,6,25,31,20,31,9,1,0,0,False,True,False,True,Selesai,Cluster Olahraga terdeteksi di Sulawesi Tengah dengan 56 kasus terkait
630,ID-ST,2021-05-31,2021-06-20,Cluster Mall Sulawesi Tengah 10,Mall,Lokasi Mall Sulawesi Tengah,"Jl. Mall No. 9, Sulawesi Tengah",-0.591839,140.374055,1,28,89,20,4,14,5,12,16,8,12,4,1,0,0,True,True,True,False,Selesai,Cluster Mall terdeteksi di Sulawesi Tengah dengan 28 kasus terkait
631,ID-ST,2020-12-02,2020-12-24,Cluster Keluarga Sulawesi Tengah 11,Keluarga,Lokasi Keluarga Sulawesi Tengah,"Jl. Keluarga No. 22, Sulawesi Tengah",-0.758447,137.700247,1,30,143,21,7,17,3,12,18,9,17,3,1,0,0,True,True,False,True,Terkendali,Cluster Keluarga terdeteksi di Sulawesi Tengah dengan 30 kasus terkait
632,ID-SN,2022-03-29,2022-05-20,Cluster Keluarga Sulawesi Selatan 1,Keluarga,Lokasi Keluarga Sulawesi Selatan,"Jl. Keluarga No. 98, Sulawesi Selatan",2.880176,126.146012,1,20,93,19,4,10,3,11,9,4,8,2,0,0,0,True,False,False,False,Terkendali,Cluster Keluarga terdeteksi di Sulawesi Selatan dengan 20 kasus terkait
633,ID-SN,2021-11-17,2022-01-03,Cluster Keluarga Sulawesi Selatan 2,Keluarga,Lokasi Keluarga Sulawesi Selatan,"Jl. Keluarga No. 37, Sulawesi Selatan",-3.285508,132.525039,1,29,81,11,3,15,3,16,13,6,11,4,0,0,0,True,True,False,True,Selesai,Cluster Keluarga terdeteksi di Sulawesi Selatan dengan 29 kasus terkait
634,ID-SN,2022-04-10,2022-05-14,Cluster Keluarga Sulawesi Selatan 3,Keluarga,Lokasi Keluarga Sulawesi Selatan,"Jl. Keluarga No. 46, Sulawesi Selatan",1.858243,128.100684,1,7,29,4,1,3,1,3,4,2,3,0,0,0,0,True,True,False,False,Selesai,Cluster Keluarga terdeteksi di Sulawesi Selatan dengan 7 kasus terkait
635,ID-SN,2020-04-15,2020-04-23,Cluster Pasar Sulawesi Selatan 4,Pasar,Lokasi Pasar Sulawesi Selatan,"Jl. Pasar No. 65, Sulawesi Selatan",-8.684381,135.171362,1,20,67,16,2,13,3,9,11,5,10,3,1,0,0,True,True,False,True,Selesai,Cluster Pasar terdeteksi di Sulawesi Selatan dengan 20 kasus terkait
636,ID-SN,2020-06-22,2020-08-06,Cluster Pabrik Sulawesi Selatan 5,Pabrik,Lokasi Pabrik Sulawesi Selatan,"Jl. Pabrik No. 8, Sulawesi Selatan",-5.638658,110.147042,1,80,191,34,12,42,12,38,42,20,42,12,2,1,1,False,True,False,True,Selesai,Cluster Pabrik terdeteksi di Sulawesi Selatan dengan 80 kasus terkait
637,ID-SN,2022-04-20,2022-04-29,Cluster Sekolah Sulawesi Selatan 6,Sekolah,Lokasi Sekolah Sulawesi Selatan,"Jl. Sekolah No. 11, Sulawesi Selatan",-4.120138,98.732774,1,25,89,22,16,7,1,13,12,5,11,3,1,0,0,False,True,False,False,Terkendali,Cluster Sekolah terdeteksi di Sulawesi Selatan dengan 25 kasus terkait
638,ID-SN,2022-01-04,2022-01-23,Cluster Olahraga Sulawesi Selatan 7,Olahraga,Lokasi Olahraga Sulawesi Selatan,"Jl. Olahraga No. 77, Sulawesi Selatan",2.327304,98.257358,1,166,746,210,45,103,22,70,96,48,66,21,12,4,3,True,True,False,False,Selesai,Cluster Olahraga terdeteksi di Sulawesi Selatan dengan 166 kasus terkait
639,ID-SN,2021-11-11,2021-11-30,Cluster Universitas Sulawesi Selatan 8,Universitas,Lokasi Universitas Sulawesi Selatan,"Jl. Universitas No. 55, Sulawesi Selatan",1.36421,125.056463,1,55,238,65,34,17,1,30,25,11,23,6,1,1,0,False,True,False,False,Selesai,Cluster Universitas terdeteksi di Sulawesi Selatan dengan 55 kasus terkait
640,ID-SN,2021-02-23,2021-04-20,Cluster Keluarga Sulawesi Selatan 9,Keluarga,Lokasi Keluarga Sulawesi Selatan,"Jl. Keluarga No. 44, Sulawesi Selatan",-4.15314,115.671945,1,26,112,26,6,15,3,11,15,7,15,3,1,0,0,False,True,False,True,Terkendali,Cluster Keluarga terdeteksi di Sulawesi Selatan dengan 26 kasus terkait
641,ID-SN,2020-10-10,2020-10-26,Cluster Pabrik Sulawesi Selatan 10,Pabrik,Lokasi Pabrik Sulawesi Selatan,"Jl. Pabrik No. 75, Sulawesi Selatan",-10.316483,111.551336,1,54,218,58,10,33,6,30,24,17,29,9,2,1,0,False,False,False,False,Selesai,Cluster Pabrik terdeteksi di Sulawesi Selatan dengan 54 kasus terkait
642,ID-SN,2020-08-13,2020-10-02,Cluster Keagamaan Sulawesi Selatan 11,Keagamaan,Lokasi Keagamaan Sulawesi Selatan,"Jl. Keagamaan No. 16, Sulawesi Selatan",-7.588443,136.15879,1,30,95,27,4,15,4,16,14,9,12,3,1,0,0,False,False,False,False,Selesai,Cluster Keagamaan terdeteksi di Sulawesi Selatan dengan 30 kasus terkait
643,ID-SN,2022-03-01,2022-04-02,Cluster Perkantoran Sulawesi Selatan 12,Perkantoran,Lokasi Perkantoran Sulawesi Selatan,"Jl. Perkantoran No. 97, Sulawesi Selatan",1.472465,133.170783,1,29,124,16,3,17,4,16,13,10,13,4,1,0,0,True,True,True,True,Selesai,Cluster Perkantoran terdeteksi di Sulawesi Selatan dengan 29 kasus terkait
644,ID-SN,2021-05-11,2021-06-03,Cluster Mall Sulawesi Selatan 13,Mall,Lokasi Mall Sulawesi Selatan,"Jl. Mall No. 47, Sulawesi Selatan",0.757402,107.806354,1,15,47,5,3,9,1,6,9,3,6,2,1,0,0,False,True,True,False,Terkendali,Cluster Mall terdeteksi di Sulawesi Selatan dengan 15 kasus terkait
645,ID-SN,2021-11-13,2021-12-21,Cluster Olahraga Sulawesi Selatan 14,Olahraga,Lokasi Olahraga Sulawesi Selatan,"Jl. Olahraga No. 100, Sulawesi Selatan",1.019716,132.533995,1,20,78,21,3,10,2,9,11,4,10,3,0,0,0,False,True,False,False,Selesai,Cluster Olahraga terdeteksi di Sulawesi Selatan dengan 20 kasus terkait
646,ID-SN,2022-08-02,2022-08-18,Cluster Sekolah Sulawesi Selatan 15,Sekolah,Lokasi Sekolah Sulawesi Selatan,"Jl. Sekolah No. 71, Sulawesi Selatan",-1.44246,115.307532,1,64,280,38,41,27,1,35,29,19,32,8,1,1,0,True,False,True,True,Terkendali,Cluster Sekolah terdeteksi di Sulawesi Selatan dengan 64 kasus terkait
647,ID-SN,2022-06-15,2022-07-24,Cluster Perkantoran Sulawesi Selatan 16,Perkantoran,Lokasi Perkantoran Sulawesi Selatan,"Jl. Perkantoran No. 33, Sulawesi Selatan",-4.076866,120.774987,1,16,32,5,3,10,2,7,9,5,7,1,0,0,0,True,False,True,False,Selesai,Cluster Perkantoran terdeteksi di Sulawesi Selatan dengan 16 kasus terkait
648,ID-SN,2022-08-17,2022-10-08,Cluster Sekolah Sulawesi Selatan 17,Sekolah,Lokasi Sekolah Sulawesi Selatan,"Jl. Sekolah No. 87, Sulawesi Selatan",3.221319,107.267962,1,46,193,42,23,21,3,20,26,17,25,5,2,0,0,True,True,False,False,Selesai,Cluster Sekolah terdeteksi di Sulawesi Selatan dengan 46 kasus terkait
649,ID-SN,2021-10-19,2021-11-13,Cluster Olahraga Sulawesi Selatan 18,Olahraga,Lokasi Olahraga Sulawesi Selatan,"Jl. Olahraga No. 61, Sulawesi Selatan",-7.054529,113.559431,1,184,562,122,23,112,24,101,83,63,98,30,13,3,3,True,True,False,True,Selesai,Cluster Olahraga terdeteksi di Sulawesi Selatan dengan 184 kasus terkait
650,ID-SN,2022-07-18,2022-07-31,Cluster Universitas Sulawesi Selatan 19,Universitas,Lokasi Universitas Sulawesi Selatan,"Jl. Universitas No. 88, Sulawesi Selatan",-2.550022,107.974506,1,95,239,58,48,43,9,38,57,37,54,10,6,2,1,True,True,False,True,Terkendali,Cluster Universitas terdeteksi di Sulawesi Selatan dengan 95 kasus terkait
651,ID-SN,2022-04-08,2022-05-08,Cluster Sekolah Sulawesi Selatan 20,Sekolah,Lokasi Sekolah Sulawesi Selatan,"Jl. Sekolah No. 42, Sulawesi Selatan",-2.483987,133.077363,1,33,148,42,14,10,2,14,19,11,18,5,2,0,0,True,True,False,True,Selesai,Cluster Sekolah terdeteksi di Sulawesi Selatan dengan 33 kasus terkait
652,ID-SN,2022-01-23,2022-03-14,Cluster Olahraga Sulawesi Selatan 21,Olahraga,Lokasi Olahraga Sulawesi Selatan,"Jl. Olahraga No. 77, Sulawesi Selatan",-0.891593,132.434079,1,97,466,83,12,49,14,54,43,37,48,18,5,1,1,True,True,False,True,Terkendali,Cluster Olahraga terdeteksi di Sulawesi Selatan dengan 97 kasus terkait
653,ID-SN,2022-01-30,2022-03-07,Cluster Sekolah Sulawesi Selatan 22,Sekolah,Lokasi Sekolah Sulawesi Selatan,"Jl. Sekolah No. 91, Sulawesi Selatan",-0.494315,112.850646,1,50,119,17,34,21,2,23,27,12,23,5,3,0,0,False,False,False,True,Terkendali,Cluster Sekolah terdeteksi di Sulawesi Selatan dengan 50 kasus terkait
654,ID-SN,2020-03-04,2020-03-22,Cluster Rumah Sakit Sulawesi Selatan 23,Rumah Sakit,Lokasi Rumah Sakit Sulawesi Selatan,"Jl. Rumah Sakit No. 61, Sulawesi Selatan",4.622068,117.199867,1,24,58,6,5,15,2,14,10,6,10,3,1,0,0,True,True,False,True,Selesai,Cluster Rumah Sakit terdeteksi di Sulawesi Selatan dengan 24 kasus terkait
655,ID-SN,2022-07-12,2022-07-21,Cluster Sekolah Sulawesi Selatan 24,Sekolah,Lokasi Sekolah Sulawesi Selatan,"Jl. Sekolah No. 26, Sulawesi Selatan",-0.17947,125.06585,1,66,213,41,26,13,4,27,39,14,35,9,3,1,0,False,True,True,True,Terkendali,Cluster Sekolah terdeteksi di Sulawesi Selatan dengan 66 kasus terkait
656,ID-SN,2022-01-26,2022-03-16,Cluster Perkantoran Sulawesi Selatan 25,Perkantoran,Lokasi Perkantoran Sulawesi Selatan,"Jl. Perkantoran No. 57, Sulawesi Selatan",0.699367,115.319777,1,55,201,37,9,35,9,23,32,16,27,9,3,0,0,True,True,True,True,Terkendali,Cluster Perkantoran terdeteksi di Sulawesi Selatan dengan 55 kasus terkait
657,ID-SN,2020-10-14,2020-11-25,Cluster Keluarga Sulawesi Selatan 26,Keluarga,Lokasi Keluarga Sulawesi Selatan,"Jl. Keluarga No. 8, Sulawesi Selatan",-1.749161,104.891772,1,12,26,2,2,6,1,6,6,4,5,1,0,0,0,True,True,False,True,Terkendali,Cluster Keluarga terdeteksi di Sulawesi Selatan dengan 12 kasus terkait
658,ID-SN,2022-04-30,2022-06-08,Cluster Olahraga Sulawesi Selatan 27,Olahraga,Lokasi Olahraga Sulawesi Selatan,"Jl. Olahraga No. 74, Sulawesi Selatan",-1.33867,125.224942,1,192,592,75,49,118,31,82,110,58,83,29,8,2,2,True,True,False,True,Selesai,Cluster Olahraga terdeteksi di Sulawesi Selatan dengan 192 kasus terkait
659,ID-SN,2022-09-13,2022-10-07,Cluster Keluarga Sulawesi Selatan 28,Keluarga,Lokasi Keluarga Sulawesi Selatan,"Jl. Keluarga No. 28, Sulawesi Selatan",-5.445991,117.877133,1,15,67,16,4,9,1,7,8,5,6,2,0,0,0,True,True,False,True,Selesai,Cluster Keluarga terdeteksi di Sulawesi Selatan dengan 15 kasus terkait
660,ID-SN,2020-06-28,2020-07-15,Cluster Keagamaan Sulawesi Selatan 29,Keagamaan,Lokasi Keagamaan Sulawesi Selatan,"Jl. Keagamaan No. 90, Sulawesi Selatan",-1.66098,118.315044,1,121,460,58,16,82,17,71,50,40,62,17,7,2,2,False,False,False,True,Selesai,Cluster Keagamaan terdeteksi di Sulawesi Selatan dengan 121 kasus terkait
661,ID-SN,2021-08-18,2021-09-29,Cluster Keluarga Sulawesi Selatan 30,Keluarga,Lokasi Keluarga Sulawesi Selatan,"Jl. Keluarga No. 52, Sulawesi Selatan",-3.184155,117.221293,1,7,27,7,1,4,1,3,4,1,3,1,0,0,0,False,True,False,True,Selesai,Cluster Keluarga terdeteksi di Sulawesi Selatan dengan 7 kasus terkait
662,ID-SN,2022-07-06,2022-07-22,Cluster Sekolah Sulawesi Selatan 31,Sekolah,Lokasi Sekolah Sulawesi Selatan,"Jl. Sekolah No. 20, Sulawesi Selatan",-6.855056,126.821823,1,65,211,42,38,27,3,35,30,23,33,9,5,1,0,True,True,False,True,Selesai,Cluster Sekolah terdeteksi di Sulawesi Selatan dengan 65 kasus terkait
663,ID-SN,2021-06-02,2021-06-09,Cluster Mall Sulawesi Selatan 32,Mall,Lokasi Mall Sulawesi Selatan,"Jl. Mall No. 44, Sulawesi Selatan",5.199648,140.106882,1,29,59,12,7,17,5,12,17,7,15,5,1,0,0,True,False,True,False,Selesai,Cluster Mall terdeteksi di Sulawesi Selatan dengan 29 kasus terkait
664,ID-SN,2021-01-13,2021-02-23,Cluster Perkantoran Sulawesi Selatan 33,Perkantoran,Lokasi Perkantoran Sulawesi Selatan,"Jl. Perkantoran No. 99, Sulawesi Selatan",-7.458451,130.453612,1,12,24,6,3,7,1,5,7,3,5,1,0,0,0,True,True,True,True,Selesai,Cluster Perkantoran terdeteksi di Sulawesi Selatan dengan 12 kasus terkait
665,ID-SN,2021-11-01,2021-12-06,Cluster Olahraga Sulawesi Selatan 34,Olahraga,Lokasi Olahraga Sulawesi Selatan,"Jl. Olahraga No. 12, Sulawesi Selatan",3.842959,97.095732,1,29,105,27,7,16,5,11,18,10,15,4,1,0,0,False,False,False,True,Selesai,Cluster Olahraga terdeteksi di Sulawesi Selatan dengan 29 kasus terkait
666,ID-SN,2022-03-11,2022-04-22,Cluster Sekolah Sulawesi Selatan 35,Sekolah,Lokasi Sekolah Sulawesi Selatan,"Jl. Sekolah No. 27, Sulawesi Selatan",0.813798,99.523522,1,67,289,32,36,17,2,35,32,18,38,12,1,2,0,True,False,True,True,Selesai,Cluster Sekolah terdeteksi di Sulawesi Selatan dengan 67 kasus terkait
667,ID-SN,2021-11-02,2021-12-26,Cluster Universitas Sulawesi Selatan 36,Universitas,Lokasi Universitas Sulawesi Selatan,"Jl. Universitas No. 82, Sulawesi Selatan",4.808292,98.453746,1,81,313,35,52,39,2,40,41,18,35,10,6,1,0,False,True,False,True,Terkendali,Cluster Universitas terdeteksi di Sulawesi Selatan dengan 81 kasus terkait
668,ID-SN,2021-11-24,2021-12-12,Cluster Keluarga Sulawesi Selatan 37,Keluarga,Lokasi Keluarga Sulawesi Selatan,"Jl. Keluarga No. 90, Sulawesi Selatan",-7.507474,128.802086,1,20,93,21,2,10,3,10,10,4,8,2,0,0,0,True,False,False,False,Selesai,Cluster Keluarga terdeteksi di Sulawesi Selatan dengan 20 kasus terkait
669,ID-SN,2022-01-31,2022-03-17,Cluster Keluarga Sulawesi Selatan 38,Keluarga,Lokasi Keluarga Sulawesi Selatan,"Jl. Keluarga No. 20, Sulawesi Selatan",2.511506,138.637357,1,23,62,15,5,14,4,10,13,7,10,4,1,0,0,True,False,False,True,Selesai,Cluster Keluarga terdeteksi di Sulawesi Selatan dengan 23 kasus terkait
670,ID-SG,2020-05-20,2020-07-03,Cluster Rumah Sakit Sulawesi Tenggara 1,Rumah Sakit,Lokasi Rumah Sakit Sulawesi Tenggara,"Jl. Rumah Sakit No. 73, Sulawesi Tenggara",-7.517089,106.483499,1,49,172,31,6,26,7,25,24,12,19,9,1,0,0,False,True,False,True,Selesai,Cluster Rumah Sakit terdeteksi di Sulawesi Tenggara dengan 49 kasus terkait
671,ID-SG,2021-06-05,2021-07-25,Cluster Mall Sulawesi Tenggara 2,Mall,Lokasi Mall Sulawesi Tenggara,"Jl. Mall No. 44, Sulawesi Tenggara",-5.372441,116.9597,1,21,104,10,5,11,3,10,11,7,11,2,1,0,0,True,True,False,True,Selesai,Cluster Mall terdeteksi di Sulawesi Tenggara dengan 21 kasus terkait
672,ID-SG,2022-07-17,2022-09-09,Cluster Keluarga Sulawesi Tenggara 3,Keluarga,Lokasi Keluarga Sulawesi Tenggara,"Jl. Keluarga No. 22, Sulawesi Tenggara",-8.201835,102.962264,1,30,60,7,7,19,4,13,17,11,15,5,0,0,0,False,True,False,True,Terkendali,Cluster Keluarga terdeteksi di Sulawesi Tenggara dengan 30 kasus terkait
673,ID-SG,2021-05-24,2021-06-23,Cluster Perkantoran Sulawesi Tenggara 4,Perkantoran,Lokasi Perkantoran Sulawesi Tenggara,"Jl. Perkantoran No. 42, Sulawesi Tenggara",-0.045134,124.511014,1,90,403,109,22,59,10,50,40,33,45,14,6,1,1,True,True,False,False,Selesai,Cluster Perkantoran terdeteksi di Sulawesi Tenggara dengan 90 kasus terkait
674,ID-SG,2021-03-08,2021-04-23,Cluster Transportasi Sulawesi Tenggara 5,Transportasi,Lokasi Transportasi Sulawesi Tenggara,"Jl. Transportasi No. 50, Sulawesi Tenggara",1.020284,95.195071,1,4,18,4,0,2,0,1,3,1,2,0,0,0,0,True,False,False,True,Selesai,Cluster Transportasi terdeteksi di Sulawesi Tenggara dengan 4 kasus terkait
675,ID-SG,2020-12-02,2021-01-14,Cluster Perkantoran Sulawesi Tenggara 6,Perkantoran,Lokasi Perkantoran Sulawesi Tenggara,"Jl. Perkantoran No. 58, Sulawesi Tenggara",-2.970598,108.327116,1,30,121,23,3,17,5,14,16,6,16,3,1,0,0,True,True,True,False,Selesai,Cluster Perkantoran terdeteksi di Sulawesi Tenggara dengan 30 kasus terkait
676,ID-SG,2020-10-05,2020-10-24,Cluster Keagamaan Sulawesi Tenggara 7,Keagamaan,Lokasi Keagamaan Sulawesi Tenggara,"Jl. Keagamaan No. 87, Sulawesi Tenggara",-2.113289,100.607655,1,36,114,31,8,24,5,21,15,13,17,5,2,0,0,True,True,False,True,Terkendali,Cluster Keagamaan terdeteksi di Sulawesi Tenggara dengan 36 kasus terkait
677,ID-SG,2021-08-14,2021-09-02,Cluster Universitas Sulawesi Tenggara 8,Universitas,Lokasi Universitas Sulawesi Tenggara,"Jl. Universitas No. 100, Sulawesi Tenggara",-9.762704,98.509996,1,71,324,79,41,18,1,30,41,23,40,12,4,1,0,False,True,False,False,Terkendali,Cluster Universitas terdeteksi di Sulawesi Tenggara dengan 71 kasus terkait
678,ID-SG,2022-06-28,2022-07-29,Cluster Sekolah Sulawesi Tenggara 9,Sekolah,Lokasi Sekolah Sulawesi Tenggara,"Jl. Sekolah No. 54, Sulawesi Tenggara",-6.733549,134.605472,1,41,143,19,16,12,0,22,19,10,16,6,2,0,0,False,True,True,True,Selesai,Cluster Sekolah terdeteksi di Sulawesi Tenggara dengan 41 kasus terkait
679,ID-SG,2021-09-06,2021-09-26,Cluster Keluarga Sulawesi Tenggara 10,Keluarga,Lokasi Keluarga Sulawesi Tenggara,"Jl. Keluarga No. 29, Sulawesi Tenggara",0.666262,140.41696,1,17,62,16,3,8,2,9,8,4,9,2,0,0,0,True,True,False,True,Terkendali,Cluster Keluarga terdeteksi di Sulawesi Tenggara dengan 17 kasus terkait
680,ID-SG,2022-09-15,2022-10-06,Cluster Perkantoran Sulawesi Tenggara 11,Perkantoran,Lokasi Perkantoran Sulawesi Tenggara,"Jl. Perkantoran No. 69, Sulawesi Tenggara",-7.761397,135.652993,1,24,48,6,3,15,4,10,14,5,10,3,0,0,0,True,False,False,True,Selesai,Cluster Perkantoran terdeteksi di Sulawesi Tenggara dengan 24 kasus terkait
681,ID-GO,2020-08-18,2020-09-16,Cluster Keagamaan Gorontalo 1,Keagamaan,Lokasi Keagamaan Gorontalo,"Jl. Keagamaan No. 1, Gorontalo",0.589673,128.978587,1,102,220,25,26,68,11,50,52,30,48,12,2,1,2,True,True,False,False,Terkendali,Cluster Keagamaan terdeteksi di Gorontalo dengan 102 kasus terkait
682,ID-GO,2020-06-09,2020-06-30,Cluster Perkantoran Gorontalo 2,Perkantoran,Lokasi Perkantoran Gorontalo,"Jl. Perkantoran No. 32, Gorontalo",-2.975673,112.046793,1,31,144,35,4,16,6,14,17,12,12,4,0,0,0,True,True,True,False,Terkendali,Cluster Perkantoran terdeteksi di Gorontalo dengan 31 kasus terkait
683,ID-GO,2021-05-01,2021-06-22,Cluster Mall Gorontalo 3,Mall,Lokasi Mall Gorontalo,"Jl. Mall No. 6, Gorontalo",-5.717252,124.403844,1,23,53,15,2,12,4,10,13,7,10,3,0,0,0,True,True,False,True,Terkendali,Cluster Mall terdeteksi di Gorontalo dengan 23 kasus terkait
684,ID-GO,2022-03-17,2022-04-19,Cluster Sekolah Gorontalo 4,Sekolah,Lokasi Sekolah Gorontalo,"Jl. Sekolah No. 8, Gorontalo",-1.436025,132.911155,1,21,99,23,14,5,0,11,10,6,12,2,0,0,0,True,False,False,True,Terkendali,Cluster Sekolah terdeteksi di Gorontalo dengan 21 kasus terkait
685,ID-GO,2020-08-02,2020-09-22,Cluster Perkantoran Gorontalo 5,Perkantoran,Lokasi Perkantoran Gorontalo,"Jl. Perkantoran No. 75, Gorontalo",-1.010192,139.46608,1,27,118,16,3,17,4,14,13,5,15,2,0,0,0,False,True,False,False,Selesai,Cluster Perkantoran terdeteksi di Gorontalo dengan 27 kasus terkait
686,ID-GO,2022-04-26,2022-05-13,Cluster Sekolah Gorontalo 6,Sekolah,Lokasi Sekolah Gorontalo,"Jl. Sekolah No. 94, Gorontalo",-4.27023,101.333108,1,73,280,42,40,29,5,37,36,21,40,10,1,2,0,False,True,True,True,Terkendali,Cluster Sekolah terdeteksi di Gorontalo dengan 73 kasus terkait
687,ID-GO,2021-03-06,2021-04-06,Cluster Perkantoran Gorontalo 7,Perkantoran,Lokasi Perkantoran Gorontalo,"Jl. Perkantoran No. 57, Gorontalo",-8.414089,95.708557,1,56,133,16,7,32,7,30,26,12,30,10,1,1,0,True,True,False,True,Selesai,Cluster Perkantoran terdeteksi di Gorontalo dengan 56 kasus terkait
688,ID-GO,2022-04-25,2022-05-27,Cluster Sekolah Gorontalo 8,Sekolah,Lokasi Sekolah Gorontalo,"Jl. Sekolah No. 29, Gorontalo",-6.642581,134.447275,1,81,298,60,27,33,0,35,46,23,34,12,5,1,1,True,True,False,False,Terkendali,Cluster Sekolah terdeteksi di Gorontalo dengan 81 kasus terkait
689,ID-GO,2020-10-17,2020-12-02,Cluster Keagamaan Gorontalo 9,Keagamaan,Lokasi Keagamaan Gorontalo,"Jl. Keagamaan No. 62, Gorontalo",-7.658105,117.681171,1,192,753,164,52,97,35,101,91,46,103,19,14,4,1,False,True,False,False,Selesai,Cluster Keagamaan terdeteksi di Gorontalo dengan 192 kasus terkait
690,ID-GO,2022-05-28,2022-07-19,Cluster Universitas Gorontalo 10,Universitas,Lokasi Universitas Gorontalo,"Jl. Universitas No. 60, Gorontalo",2.44543,119.731071,1,20,51,12,12,4,1,9,11,7,9,3,0,0,0,False,True,False,False,Selesai,Cluster Universitas terdeteksi di Gorontalo dengan 20 kasus terkait
691,ID-GO,2022-02-05,2022-02-12,Cluster Olahraga Gorontalo 11,Olahraga,Lokasi Olahraga Gorontalo,"Jl. Olahraga No. 61, Gorontalo",2.058683,125.421052,1,168,819,164,23,100,20,70,98,65,97,17,5,2,2,True,True,False,True,Terkendali,Cluster Olahraga terdeteksi di Gorontalo dengan 168 kasus terkait
692,ID-GO,2020-07-05,2020-07-24,Cluster Keagamaan Gorontalo 12,Keagamaan,Lokasi Keagamaan Gorontalo,"Jl. Keagamaan No. 47, Gorontalo",-6.088222,134.149282,1,66,228,24,9,42,7,28,38,22,29,11,1,1,1,True,True,False,True,Selesai,Cluster Keagamaan terdeteksi di Gorontalo dengan 66 kasus terkait
693,ID-SR,2020-09-24,2020-10-02,Cluster Pernikahan Sulawesi Barat 1,Pernikahan,Lokasi Pernikahan Sulawesi Barat,"Jl. Pernikahan No. 22, Sulawesi Barat",-7.92951,117.640257,1,191,766,135,53,132,19,87,104,66,102,27,5,4,2,True,True,False,True,Terkendali,Cluster Pernikahan terdeteksi di Sulawesi Barat dengan 191 kasus terkait
694,ID-SR,2022-06-09,2022-07-26,Cluster Perkantoran Sulawesi Barat 2,Perkantoran,Lokasi Perkantoran Sulawesi Barat,"Jl. Perkantoran No. 72, Sulawesi Barat",-2.404534,118.922518,1,28,103,17,6,16,5,15,13,10,13,3,0,0,0,False,True,True,False,Selesai,Cluster Perkantoran terdeteksi di Sulawesi Barat dengan 28 kasus terkait
695,ID-SR,2020-12-21,2021-02-10,Cluster Pernikahan Sulawesi Barat 3,Pernikahan,Lokasi Pernikahan Sulawesi Barat,"Jl. Pernikahan No. 12, Sulawesi Barat",2.093101,102.166624,1,153,585,113,19,92,30,91,62,41,63,23,3,3,2,True,True,False,True,Selesai,Cluster Pernikahan terdeteksi di Sulawesi Barat dengan 153 kasus terkait
