id_vaksinasi,iso_code,tanggal,vaksin_sinovac,vaksin_astrazeneca,vaksin_pfizer,vaksin_moderna,vaksin_novavax,vaksin_lainnya,dosis_1,dosis_2,dosis_booster,lansia_vaksin,dewasa_vaksin,remaja_vaksin,anak_vaksin,nakes_vaksin,guru_vaksin,petugas_publik_vaksin,puskesmas_vaksin,rumah_sakit_vaksin,sentra_vaksin,drive_thru_vaksin,kipi_ringan,kipi_sedang,kipi_berat
2279,ID-AC,2022-06-13,9795,3015,10058,6199,0,0,7812,12227,11894,6130,17505,2938,651,4194,2678,2051,13811,7040,4553,3007,1224,180,17
2280,ID-SU,2022-06-13,5295,3504,8141,2377,0,0,5272,8012,7146,3202,13668,1849,875,1017,1713,1327,9366,5379,2617,2743,804,180,14
2281,ID-SB,2022-06-13,2380,1404,3657,1640,0,0,2642,3615,3130,1990,6527,1023,14,1273,474,580,4379,1937,1503,679,263,77,2
2282,ID-RI,2022-06-13,3443,1835,3738,2731,0,0,2555,4695,4111,2720,7839,1112,757,1227,1124,419,5644,3223,2061,769,574,116,11
2283,ID-JA,2022-06-13,1154,465,1694,1200,33,77,1239,1926,2032,928,3389,685,454,589,443,255,2604,1078,809,608,119,36,0
2284,ID-SS,2022-06-13,6009,6498,7574,5431,0,0,6587,8002,10421,5360,18086,2340,480,2965,913,1644,11352,5884,4144,2711,757,230,12
2285,ID-BE,2022-06-13,4202,1673,4779,2105,0,0,2694,4950,5504,2287,8666,1041,747,943,563,541,7113,3475,1335,1425,180,119,8
2286,ID-LA,2022-06-13,11676,9644,11057,3365,0,0,9317,11894,14276,5564,26218,2668,3027,3117,3206,1623,14739,9567,5789,3612,527,71,12
2287,ID-BB,2022-06-13,2255,1823,2323,1947,0,0,2067,2635,2961,1759,6178,1233,125,483,311,445,4420,1696,863,1184,211,73,5
2288,ID-KR,2022-06-13,2249,2497,3443,2095,0,0,2993,3658,4634,1897,6633,602,1014,1499,927,781,4813,2660,1455,1529,226,67,4
2289,ID-JK,2022-06-13,6938,6919,10940,4259,3,9,7011,10509,9298,4415,19388,2309,606,1974,2507,2059,11635,8670,3161,2517,753,149,24
2290,ID-JB,2022-06-13,55836,46520,73555,40792,0,0,53860,92101,96796,37012,132118,28101,3244,31383,10679,16510,98587,55995,36516,17690,5167,264,25
2291,ID-JT,2022-06-13,29149,18332,23395,15153,0,0,17543,41074,41420,18053,59373,6516,6295,7432,7276,2775,50199,17943,8900,9620,2865,756,41
2292,ID-YO,2022-06-13,5500,2253,6507,4234,0,0,4189,7294,3842,3902,11368,2405,1196,1594,1758,475,8814,4089,2897,2283,296,59,17
2293,ID-JI,2022-06-13,27032,30702,33520,21588,0,0,26645,50706,26621,28011,82309,12497,7992,16684,9256,3204,62498,32838,13675,15615,3058,997,88
2294,ID-BT,2022-06-13,1054,1239,1876,583,0,0,1123,1819,1763,947,3136,561,272,241,348,119,2349,1241,910,308,90,46,1
2295,ID-BA,2022-06-13,1549,770,1415,781,0,0,1062,1505,1924,1064,3196,550,443,540,335,299,2455,1353,763,485,63,36,3
2296,ID-NB,2022-06-13,1495,857,1657,905,0,0,1067,2001,1172,877,3351,645,47,341,192,242,2173,1194,807,562,186,49,3
2297,ID-NT,2022-06-13,4018,1372,4743,1535,0,0,2495,3822,2889,2255,7793,1599,845,1041,959,344,5253,2676,2332,1673,479,110,6
2298,ID-KB,2022-06-13,2809,1356,3428,2087,0,0,2364,3508,2729,1527,6307,1051,646,516,758,299,4549,2106,1206,608,212,33,5
2299,ID-KT,2022-06-13,1997,715,2834,1005,0,0,1912,2952,2591,1378,4405,931,172,416,445,178,3042,1605,1252,604,156,48,1
2300,ID-KS,2022-06-13,1911,857,2761,2171,133,311,1990,2646,3125,1454,6018,541,421,883,318,220,3538,2051,1430,1203,158,31,3
2301,ID-KI,2022-06-13,967,1363,2167,928,0,0,1096,2141,1902,816,3663,758,92,290,476,224,2849,1087,924,593,220,14,2
2302,ID-KU,2022-06-13,1912,869,2724,1209,0,0,1865,2189,3046,1396,4197,394,10,787,280,327,3439,1878,1238,898,220,54,5
2303,ID-SA,2022-06-13,3444,3557,6049,3420,0,0,3706,5638,5424,2526,10322,1104,80,830,1242,797,6693,3677,2918,994,234,67,14
2304,ID-ST,2022-06-13,2183,1675,3813,2643,0,0,2642,4302,4605,1713,7232,1074,120,885,873,293,5899,2492,1426,562,500,64,7
2305,ID-SN,2022-06-13,11298,6838,14100,11206,107,251,9241,21833,20560,7598,28223,6224,3156,3276,1699,1779,23417,11664,4473,2652,991,270,24
2306,ID-SG,2022-06-13,2227,2331,4068,2749,0,0,3334,4977,4121,2457,7897,653,355,1637,864,353,6421,3209,1922,1589,420,105,7
2307,ID-GO,2022-06-13,4965,1601,5731,2586,0,0,4270,5943,3175,3698,10269,868,958,1852,495,624,6604,4189,2831,1672,216,139,3
2308,ID-SR,2022-06-13,2422,1551,1963,1015,0,0,2059,3379,2736,1344,4428,993,683,798,532,365,2858,1466,933,448,320,14,5
2309,ID-MA,2022-06-13,3998,2546,4176,1719,0,0,3370,4016,3039,2748,8070,1344,146,877,716,539,5735,2637,1521,893,348,41,12
2310,ID-MU,2022-06-13,4057,2546,3718,1472,42,98,2514,5720,3274,1986,7649,920,189,1011,579,897,6737,2761,1988,1322,432,24,7
2311,ID-PA,2022-06-13,2997,2447,2819,1711,0,0,2107,3560,2708,2073,7335,539,639,711,555,626,5054,2587,1025,1491,345,14,1
2312,ID-PB,2022-06-13,2798,1369,5650,2439,385,899,3440,5695,5557,2286,10097,1889,116,1314,1315,407,7580,3098,2386,1809,264,19,5
2313,ID-AC,2022-06-20,4268,2503,5058,2184,0,0,2831,4527,4381,2256,9616,1319,526,837,1209,1114,7301,3965,1437,1236,260,76,8
2314,ID-SU,2022-06-20,9835,7485,15173,4239,0,0,8684,17207,12135,8201,23869,5085,3543,2776,2290,1858,20518,10170,5180,3850,1442,39,24
2315,ID-SB,2022-06-20,4377,3451,6266,3028,0,0,4574,5738,3840,3363,11886,1229,839,2185,658,1101,7289,5076,2008,1430,534,34,11
2316,ID-RI,2022-06-20,7526,2859,10383,4470,0,0,5296,9401,5769,3860,18918,3431,785,1926,1584,1690,14115,5096,3164,2923,392,247,16
2317,ID-JA,2022-06-20,3573,1609,4993,2168,371,865,3191,4892,6727,2808,10140,1158,808,765,952,1006,5480,3863,2697,1574,279,98,8
2318,ID-SS,2022-06-20,2264,1988,3146,1861,0,0,2009,4154,2891,2155,6140,690,836,1032,807,713,5074,2587,1829,1197,341,47,4
2319,ID-BE,2022-06-20,3541,2863,5593,2727,0,0,3212,7265,4007,3442,10526,1444,874,749,1391,601,7531,3095,1665,1279,181,77,8
2320,ID-LA,2022-06-20,5823,5157,9318,5418,0,0,5268,8244,6215,4233,15891,3282,1067,1816,2405,1511,12128,7467,2574,2471,904,129,22
2321,ID-BB,2022-06-20,2142,1904,2426,1840,0,0,2023,2809,3297,1462,5157,791,702,420,640,658,4723,1768,999,1059,127,55,1
2322,ID-KR,2022-06-20,1859,1182,1540,1327,0,0,1695,2243,2482,896,3946,617,455,719,331,200,3261,1382,765,594,135,27,5
2323,ID-JK,2022-06-20,16267,10047,17708,6342,577,1347,13119,21364,25097,9081,34343,5556,579,3399,4144,3977,25255,12360,7952,6544,1313,143,34
2324,ID-JB,2022-06-20,44914,23529,59368,46798,3411,7961,47464,84862,39782,27955,125869,25467,1556,22332,17269,12967,86898,42085,33708,21819,8538,1772,144
2325,ID-JT,2022-06-20,11140,10557,24853,12033,0,0,13417,27591,13086,12156,35785,8210,1559,7014,3159,2457,28980,14276,8132,6338,2252,137,16
2326,ID-YO,2022-06-20,1856,1658,3786,914,60,140,1939,3141,4135,1844,5203,1245,373,741,829,577,4579,1828,1678,460,128,30,2
2327,ID-JI,2022-06-20,30160,9104,38344,12483,0,0,26919,38956,23224,20715,66975,7708,761,9904,6613,5190,38916,18607,9628,5707,4463,221,69
2328,ID-BT,2022-06-20,1113,692,1354,442,0,0,740,1664,1183,632,2186,522,251,222,302,179,1987,969,719,207,47,23,0
2329,ID-BA,2022-06-20,5110,2582,4479,2406,0,0,3860,4509,5475,3393,10710,1508,583,1233,458,771,7571,3222,2457,993,413,107,8
2330,ID-NB,2022-06-20,4921,3196,3894,2170,0,0,3140,5126,5085,2899,10484,1406,1414,1557,1145,654,6984,3962,1864,1011,341,90,3
2331,ID-NT,2022-06-20,2462,1442,3083,2692,36,85,2716,3611,2655,1914,6736,1156,853,554,346,216,4918,2625,1436,1157,145,23,2
2332,ID-KB,2022-06-20,2714,1652,4441,1691,64,151,2629,4937,4703,2181,7272,1376,423,1199,975,413,6365,2228,1352,662,264,24,8
2333,ID-KT,2022-06-20,932,1002,1629,592,0,0,1158,1317,1123,845,2767,534,275,255,347,135,2161,965,567,591,147,9,1
2334,ID-KS,2022-06-20,2190,1395,3296,2884,26,61,2782,4520,3275,2326,6233,1422,948,946,313,701,5146,2181,1379,881,118,52,9
2335,ID-KI,2022-06-20,4493,3785,4562,3332,0,0,4270,7930,5897,2681,11970,1721,135,2167,723,1214,7505,3949,2623,1299,574,63,1
2336,ID-KU,2022-06-20,1038,582,1503,526,0,0,778,1802,1095,828,2536,241,171,524,301,275,1952,1049,429,266,110,7,3
2337,ID-SA,2022-06-20,1697,1704,3097,726,0,0,2055,2555,2750,1331,5038,411,187,902,340,257,3358,1685,724,451,113,11,4
2338,ID-ST,2022-06-20,3419,3282,4039,1349,0,0,2513,5976,5898,2872,7697,1273,629,1465,382,652,5203,3532,1392,652,467,112,10
2339,ID-SN,2022-06-20,10882,10797,15957,4161,0,0,11697,19372,13423,8486,29446,2754,688,5046,2565,987,24495,11144,6680,6221,1221,125,30
2340,ID-SG,2022-06-20,2163,894,2825,1432,0,0,1895,3263,1772,1256,4753,503,86,612,348,583,3557,1651,1045,528,91,38,2
2341,ID-GO,2022-06-20,2120,1167,2606,1667,196,459,1793,2586,3435,1979,5336,1195,573,559,758,335,3812,1829,904,1076,390,62,7
2342,ID-SR,2022-06-20,3829,2034,5741,2017,0,0,2934,6330,5158,3130,8200,1998,1112,1671,459,402,8132,3409,2426,1466,659,84,11
2343,ID-MA,2022-06-20,4221,2735,5711,2341,0,0,3584,6238,3067,2297,10428,1261,1153,2082,639,610,8869,4103,1548,1012,276,149,2
2344,ID-MU,2022-06-20,2357,721,2820,1735,0,0,1704,2969,2581,1268,5624,920,683,416,752,558,4026,1793,903,855,321,7,7
2345,ID-PA,2022-06-20,3928,2169,3823,2429,0,0,3102,3910,5919,2479,8494,1776,953,647,680,443,7118,2835,2169,1262,436,46,9
2346,ID-PB,2022-06-20,1986,910,3619,2261,65,151,2503,3530,3996,2031,6538,519,627,809,640,266,4661,2639,1078,1017,299,59,4
2347,ID-AC,2022-06-27,5179,2500,6118,2796,0,0,3709,5015,6420,4111,11403,1611,1063,995,616,644,9936,4275,2932,2306,366,86,15
2348,ID-SU,2022-06-27,13770,7233,12115,6321,0,0,10958,14039,12716,7395,29359,4164,3262,2784,2406,1683,17641,8156,7821,2419,1904,325,17
2349,ID-SB,2022-06-27,5067,1625,3999,2531,0,0,3213,5272,4590,2200,8739,989,967,930,697,272,7541,2680,2192,1723,426,37,2
2350,ID-RI,2022-06-27,4144,1411,3919,1453,450,1052,3407,3841,2790,2428,8027,942,696,1858,970,672,5211,3216,2251,1722,218,68,3
2351,ID-JA,2022-06-27,958,993,1554,581,0,0,1135,1838,1441,623,2756,443,188,467,226,147,1792,1100,475,316,151,29,0
2352,ID-SS,2022-06-27,4389,1643,4913,3493,0,0,3309,5502,5514,2355,10529,1420,1009,1547,583,967,8009,3899,2483,1477,397,17,12
2353,ID-BE,2022-06-27,3549,3798,5156,3527,0,0,3767,6675,7755,3805,9730,1077,1432,834,706,814,9609,3830,2976,1605,773,96,5
2354,ID-LA,2022-06-27,8736,7706,14540,4785,630,1470,9006,18702,15725,6724,27814,2305,3314,5231,3276,1797,15565,8657,5022,3204,1735,253,9
2355,ID-BB,2022-06-27,2794,3457,4175,2854,134,312,3842,4472,5559,2260,10208,708,936,922,865,281,7241,3748,2130,1545,368,91,3
2356,ID-KR,2022-06-27,2370,2996,3344,2091,0,0,2271,4587,2823,2647,7808,1424,835,1517,866,312,4679,2315,1409,689,138,85,4
2357,ID-JK,2022-06-27,3289,2777,5809,1575,29,67,3735,5646,5127,2766,9488,2019,222,1606,588,414,7964,3117,2376,2013,200,84,6
2358,ID-JB,2022-06-27,19365,14361,21552,7335,0,0,18256,20172,24603,12185,44637,5121,5916,8486,2232,2228,33335,17690,7872,3952,1823,465,55
2359,ID-JT,2022-06-27,68172,50674,76349,53266,0,0,69622,112914,62013,41619,161868,29390,11241,13214,16004,12648,139427,65786,37881,31884,6837,849,74
2360,ID-YO,2022-06-27,4137,3279,5881,2126,0,0,3091,6626,5632,2316,11453,1523,1472,1922,874,1012,9112,3633,2342,2166,743,116,14
2361,ID-JI,2022-06-27,33404,13181,33257,13110,0,0,20559,42123,35038,14289,59210,11371,9221,10151,9039,6216,38222,22650,16093,10959,2634,730,88
2362,ID-BT,2022-06-27,1948,1393,1627,1249,0,0,1803,2438,2422,1028,4234,857,495,530,256,369,3424,1447,693,590,123,60,1
2363,ID-BA,2022-06-27,1460,941,1927,444,0,0,1167,2040,1431,902,3192,379,118,291,440,225,2198,1096,807,615,198,28,0
2364,ID-NB,2022-06-27,4487,2764,4577,2283,0,0,4086,6317,5003,2448,10181,2084,1388,1517,557,853,7705,4202,1424,1008,311,128,7
2365,ID-NT,2022-06-27,5225,3544,6724,1521,0,0,4779,7203,4393,3874,10794,2455,1592,1174,950,550,9619,3826,2953,1036,804,104,13
2366,ID-KB,2022-06-27,1187,703,1348,908,0,0,1205,1696,1788,846,2924,441,410,399,164,127,2142,1191,614,223,139,37,1
2367,ID-KT,2022-06-27,4195,3390,4784,3467,0,0,3316,4874,4015,2813,10520,1520,656,1103,519,528,6535,3780,1690,1696,321,71,2
2368,ID-KS,2022-06-27,3664,3126,4854,2905,0,0,4101,5157,4106,2275,9920,846,153,1109,606,970,6329,3396,2123,748,205,80,2
2369,ID-KI,2022-06-27,2388,1431,4205,922,0,0,1933,3993,4278,2169,5608,1065,743,588,698,631,3879,2485,1547,1282,328,28,7
2370,ID-KU,2022-06-27,2788,1295,4304,3328,0,0,2616,3886,3966,2644,8425,1100,544,1131,887,592,5330,2374,1392,1669,563,108,4
2371,ID-SA,2022-06-27,3570,3495,4331,2444,10,25,3522,4883,5467,3405,9951,1520,679,1286,698,1091,7739,3627,2171,1752,405,37,10
2372,ID-ST,2022-06-27,2425,1515,3334,2057,0,0,2715,2958,1902,1429,6787,905,220,1285,927,476,5562,2549,1122,1063,119,54,6
2373,ID-SN,2022-06-27,4096,1470,3335,2175,0,0,2906,3834,4454,1839,8261,839,322,962,843,454,6574,3066,2117,1602,307,102,8
2374,ID-SG,2022-06-27,3363,3381,6039,3203,0,0,3932,7403,5382,2435,11810,1691,718,2031,1314,440,6412,4431,1791,1554,549,92,3
2375,ID-GO,2022-06-27,1830,1788,3064,2058,0,0,2496,4089,2283,1336,5889,1188,431,462,305,437,3630,2575,1697,1222,163,71,8
2376,ID-SR,2022-06-27,2768,2327,3922,1676,528,1232,3615,4162,5140,2809,8846,1379,239,1144,1068,826,7136,2852,1852,850,394,111,6
2377,ID-MA,2022-06-27,1264,912,1237,798,0,0,866,1486,1077,868,2570,276,320,260,212,315,2019,1018,805,488,128,5,4
2378,ID-MU,2022-06-27,2836,1361,3757,1271,0,0,2760,3413,2434,1767,6767,954,740,950,472,545,5005,2524,1378,1028,460,17,3
2379,ID-PA,2022-06-27,2245,695,3073,1067,0,0,1856,2727,1946,1425,4344,757,27,1016,479,461,3323,1986,1120,505,142,66,1
2380,ID-PB,2022-06-27,3552,1757,5087,3423,0,0,3604,5455,3340,3407,8995,1776,909,1134,539,421,7232,3999,2503,1605,628,36,7
2381,ID-AC,2022-07-04,4684,2933,5157,2156,0,0,3456,4514,6035,2915,9668,944,375,1385,1458,431,7819,3645,2217,1032,155,74,13
2382,ID-SU,2022-07-04,12170,7101,13255,9894,0,0,11120,15262,16232,8816,30903,2284,884,5176,1776,3299,17912,10139,6502,3043,541,284,33
2383,ID-SB,2022-07-04,1362,1618,2783,1877,0,0,1995,2876,1572,1779,5440,596,229,1131,374,235,3249,1699,1014,688,293,16,4
2384,ID-RI,2022-07-04,11192,3423,11692,4706,0,0,9113,12473,9981,5940,19736,3226,143,3221,1780,682,12442,9135,5726,2260,1141,60,13
2385,ID-JA,2022-07-04,1522,976,2510,1462,0,0,1315,2812,1804,1227,4779,372,572,612,462,283,3579,1566,679,669,222,34,6
2386,ID-SS,2022-07-04,6383,6710,10109,5641,0,0,8636,14035,13029,5554,19119,3273,1799,2394,1077,1527,15868,7232,4168,3299,1102,79,7
2387,ID-BE,2022-07-04,2526,1754,3170,1422,0,0,2027,3508,3588,1351,5375,1126,705,1098,609,447,3887,2253,1218,811,355,66,8
2388,ID-LA,2022-07-04,12048,5707,17473,4032,0,0,11088,15121,9622,7671,28935,5615,1351,5669,2229,1703,22674,10301,6037,4082,1683,83,38
2389,ID-BB,2022-07-04,2064,2127,3528,1484,255,595,2113,4462,4333,2445,7429,541,980,906,519,671,5755,2250,1341,1200,317,56,2
2390,ID-KR,2022-07-04,3097,1486,5255,2905,0,0,3004,4550,3789,2647,7960,1658,1225,858,389,971,6100,3102,1538,1274,356,92,2
2391,ID-JK,2022-07-04,7347,9669,17498,3597,0,0,7696,18261,16168,7237,27720,3683,49,4640,3344,2582,17595,10003,6494,5308,977,372,36
2392,ID-JB,2022-07-04,64510,30681,59778,44706,0,0,55173,97194,49627,31197,122353,12641,17504,12308,19361,8407,98100,59637,39539,13104,5839,1922,103
2393,ID-JT,2022-07-04,25907,11449,30976,11822,3823,8921,25568,31398,33365,14951,65062,11740,4407,10982,3538,4427,54213,21308,12970,9654,2028,560,40
2394,ID-YO,2022-07-04,2943,1629,3870,2491,0,0,3191,3487,2619,1864,6748,895,746,844,709,332,6203,2500,1791,1464,532,32,4
2395,ID-JI,2022-07-04,24203,18613,39235,20957,0,0,26043,42803,26380,25252,71222,9825,8986,7135,7761,4812,49302,22243,15716,12317,4898,824,48
2396,ID-BT,2022-07-04,3728,2335,5912,1410,78,182,2921,5888,5474,2820,8352,1943,807,1486,532,429,7916,3515,1687,692,558,61,4
2397,ID-BA,2022-07-04,2489,3038,4996,1858,0,0,2793,5393,4658,1981,8009,1573,87,788,926,399,6302,3065,2020,709,538,83,1
2398,ID-NB,2022-07-04,1460,827,3121,1684,0,0,1422,2533,2570,1495,4631,411,636,727,486,275,3085,1899,944,662,270,31,1
2399,ID-NT,2022-07-04,1051,1242,1816,763,33,78,1398,1953,1023,1227,3276,356,364,558,393,341,2403,1282,514,742,215,16,2
2400,ID-KB,2022-07-04,3055,1486,3607,2276,0,0,2895,4646,5046,2223,7154,1445,922,607,952,606,4282,2569,1066,840,185,11,9
2401,ID-KT,2022-07-04,2248,1151,2567,1295,128,298,1957,3013,3220,1319,4882,920,303,997,696,309,3729,2140,1002,546,149,59,5
2402,ID-KS,2022-07-04,3386,1382,4838,3982,46,109,3101,5450,6572,3365,8759,764,827,1136,696,1013,6985,3704,1459,1490,195,19,12
2403,ID-KI,2022-07-04,2305,2838,3880,1211,321,749,3124,4711,2442,2352,8300,838,287,1315,1002,698,4646,2859,1673,1646,340,79,5
2404,ID-KU,2022-07-04,2314,908,2565,1869,0,0,1867,3096,2605,1428,5092,970,224,1124,541,380,3584,1597,926,998,116,35,3
2405,ID-SA,2022-07-04,2347,1417,4844,1217,147,344,2460,4360,4822,1727,6978,621,283,1080,364,384,5667,2817,1754,1201,291,56,6
2406,ID-ST,2022-07-04,1113,701,1550,784,88,205,1317,1665,1893,1108,3278,372,156,318,278,257,2587,1324,733,318,199,33,2
2407,ID-SN,2022-07-04,11974,5676,21038,8222,0,0,11052,22739,18240,8858,34954,5263,4633,3965,3498,2498,23354,12362,7694,5687,1882,438,46
2408,ID-SG,2022-07-04,5440,3314,6168,3900,0,0,4351,8899,9097,3809,13299,1709,879,1156,592,730,8721,3912,3632,1594,769,80,3
2409,ID-GO,2022-07-04,2318,1954,3649,1896,0,0,2357,4427,4534,2341,6017,1035,597,553,343,492,5564,2545,1869,1299,384,87,5
2410,ID-SR,2022-07-04,2902,1938,4597,1628,0,0,2279,3426,4334,2741,7930,1000,850,1085,804,449,4972,3058,2051,1522,459,84,8
2411,ID-MA,2022-07-04,3866,2482,3247,2531,0,0,3264,5253,3054,2675,7334,1595,574,905,652,571,6362,2595,2350,897,138,119,10
2412,ID-MU,2022-07-04,2847,2409,2843,1656,0,0,2196,4486,4859,2317,6501,1243,76,543,739,687,4672,2702,1040,557,367,76,7
2413,ID-PA,2022-07-04,4446,2870,5369,3874,0,0,3658,5033,4898,4010,10833,1141,906,1196,607,687,9611,3317,3197,1788,293,139,5
2414,ID-PB,2022-07-04,3896,3098,3846,1095,0,0,3459,4563,5076,2366,8324,1594,459,751,848,376,6082,2519,1298,1644,551,113,9
2415,ID-AC,2022-07-11,3507,2718,4954,2723,0,0,3918,5395,4999,2433,10185,1621,720,1152,710,425,6010,3781,2751,1648,211,83,2
2416,ID-SU,2022-07-11,22660,7574,20273,13186,0,0,17522,28408,18159,15300,41568,9164,4535,6934,3719,3141,33638,13154,11683,8603,3099,173,30
2417,ID-SB,2022-07-11,3027,3118,4650,1213,0,0,3206,4217,3596,2852,9001,1798,222,875,1186,483,6456,3080,1748,1774,593,57,7
2418,ID-RI,2022-07-11,7155,4193,8898,2530,0,0,4922,8347,10345,5195,14815,1558,2217,2157,1394,1345,12024,4571,2801,1719,1024,67,12
2419,ID-JA,2022-07-11,951,619,1361,617,0,0,828,1179,1548,833,2601,414,347,499,114,135,1869,785,699,224,167,5,1
2420,ID-SS,2022-07-11,10196,4901,12424,9787,0,0,10608,13870,7829,5798,22927,4340,1534,3891,2171,1676,17011,10280,5249,3129,933,246,13
2421,ID-BE,2022-07-11,1214,802,1828,1041,0,0,1032,1680,1919,883,3518,598,120,323,279,243,2434,1130,640,678,154,8,3
2422,ID-LA,2022-07-11,6916,4453,9521,3620,90,210,6980,8360,8774,3807,15190,2082,1815,2181,1043,1397,12228,4976,3364,3687,909,50,23
2423,ID-BB,2022-07-11,3576,1508,6726,2471,0,0,3242,5695,4370,3537,10556,1319,977,1860,1147,1122,8257,3510,2575,1211,257,46,13
2424,ID-KR,2022-07-11,2899,1139,2868,1751,0,0,2096,3169,2600,1759,5395,1257,184,478,758,328,4157,2027,1235,786,342,37,6
2425,ID-JK,2022-07-11,3739,4156,6412,2144,0,0,4805,5784,4831,3266,11301,1455,1204,2098,1079,476,8792,4684,1811,1293,556,153,15
2426,ID-JB,2022-07-11,63166,44618,81430,39277,0,0,50832,103302,51200,43202,159691,21062,15761,31663,11070,15808,115350,55679,34862,21715,3483,1169,132
2427,ID-JT,2022-07-11,49557,26589,82498,41058,0,0,59614,75642,76055,48768,139869,20057,15228,23695,15965,8101,108641,51045,29202,29003,2164,1550,33
2428,ID-YO,2022-07-11,1363,952,1572,919,0,0,1296,1955,1420,1099,3493,680,138,427,248,137,2349,974,652,713,208,27,1
2429,ID-JI,2022-07-11,62997,37258,79615,25124,0,0,50432,84440,44040,35584,136922,15909,18627,21658,20225,4555,94764,58798,39540,15481,2349,1603,184
2430,ID-BT,2022-07-11,4490,2500,6311,3114,0,0,4474,8061,5536,2755,11756,1194,1070,907,574,873,8002,4663,2082,1930,249,101,13
2431,ID-BA,2022-07-11,1708,1195,2983,915,475,1110,2377,2970,3553,1701,5311,721,711,654,564,625,4023,2199,904,1021,224,81,8
2432,ID-NB,2022-07-11,2905,3377,3580,1671,0,0,2963,3540,4390,2471,8229,625,451,1111,528,327,5236,3418,1395,679,228,110,6
2433,ID-NT,2022-07-11,4013,3287,5361,3798,0,0,4003,7694,5794,3287,10798,1320,811,896,1416,890,7422,3485,2263,1826,503,162,13
2434,ID-KB,2022-07-11,4382,2432,4151,2512,0,0,3265,4955,6406,2579,10066,1266,813,984,533,769,7456,3772,2174,729,480,126,11
2435,ID-KT,2022-07-11,2380,1729,2996,2529,63,149,2880,4308,3142,1586,6456,924,632,1471,973,709,5592,2698,1836,1019,275,56,6
2436,ID-KS,2022-07-11,2472,1768,3069,2325,0,0,1947,3439,3092,1557,5992,723,398,773,543,443,4279,2298,1689,858,472,57,7
2437,ID-KI,2022-07-11,1782,1427,2544,1524,0,0,1608,2267,2075,1641,4471,531,432,1071,509,501,4226,1675,1118,773,281,21,5
2438,ID-KU,2022-07-11,3055,2046,5132,2649,330,772,3778,6466,5921,3132,9712,1689,485,708,594,388,7923,3665,2264,1941,177,40,1
2439,ID-SA,2022-07-11,2421,1777,2846,1494,0,0,2466,2645,3562,1684,5502,972,789,495,391,250,3644,2453,1205,787,191,26,7
2440,ID-ST,2022-07-11,3832,1442,5030,2916,0,0,3588,4542,3634,2244,8398,1234,602,1674,1295,1013,6357,3039,2567,1036,488,22,4
2441,ID-SN,2022-07-11,8419,2599,9603,3627,0,0,5110,7813,5393,4602,18024,2673,1603,1578,2340,1638,10593,7106,2578,2716,963,150,22
2442,ID-SG,2022-07-11,2385,2120,2433,1635,0,0,1750,4126,1814,1868,5914,872,64,434,352,247,4796,2275,1613,1005,365,31,6
2443,ID-GO,2022-07-11,3322,1089,4409,1492,0,0,2189,4143,3720,1863,7641,773,349,1016,409,576,4743,2894,1548,1081,299,56,2
2444,ID-SR,2022-07-11,3015,2281,3164,2207,0,0,2532,5147,4044,1700,6867,789,632,1353,845,325,6305,3167,2027,563,425,25,9
2445,ID-MA,2022-07-11,989,1047,1788,573,100,234,1380,2141,1548,974,3039,267,259,611,296,217,2529,1201,669,563,222,31,2
2446,ID-MU,2022-07-11,2052,655,2483,840,0,0,1669,2402,2640,1233,3697,873,415,838,207,381,3047,1777,810,658,103,8,2
2447,ID-PA,2022-07-11,1240,580,2053,1225,0,0,1182,1684,2234,1022,3078,276,310,467,161,213,2466,1031,939,512,182,32,2
2448,ID-PB,2022-07-11,4423,4248,7242,1877,0,0,3646,6343,4682,2707,12071,1672,966,1674,1690,768,7689,5108,2708,1341,260,54,4
2449,ID-AC,2022-07-18,3382,2165,7770,1795,278,649,3978,6340,3343,2788,10140,1672,318,2092,1447,741,7918,4281,2793,2137,397,145,14
2450,ID-SU,2022-07-18,26742,14704,23785,21330,0,0,24694,30536,27194,15681,56373,6748,6999,6963,8110,5445,45840,21666,9965,6988,2063,332,65
2451,ID-SB,2022-07-18,3516,2645,3666,1579,0,0,2591,3458,5362,1761,7981,1617,386,1457,742,474,5733,2680,1532,1545,310,73,4
2452,ID-RI,2022-07-18,8689,6444,10951,5729,0,0,8310,15684,12611,7209,22779,3000,622,2270,1346,2524,16637,7013,4868,3948,1407,128,25
2453,ID-JA,2022-07-18,2351,1922,3392,723,0,0,2123,3144,3046,1507,5656,1104,566,1153,341,466,3464,2397,1640,1042,216,14,2
2454,ID-SS,2022-07-18,7686,2377,7673,4479,0,0,4542,9908,4713,4339,16343,3174,609,1123,1944,1494,12447,5891,3623,1332,249,167,16
2455,ID-BE,2022-07-18,4563,2316,4286,3278,0,0,3937,5576,3647,2698,9145,1821,1227,1857,1306,566,6071,4306,1633,2143,621,63,11
2456,ID-LA,2022-07-18,8788,11372,18188,8655,0,0,9621,15367,17492,9372,33198,6376,393,3421,1536,1067,20167,11623,8208,2410,1731,297,20
2457,ID-BB,2022-07-18,4258,2184,3783,1366,0,0,2583,3665,4269,2519,8184,765,502,789,863,638,6657,3140,1503,1028,223,104,4
2458,ID-KR,2022-07-18,1886,1402,2167,1468,0,0,1672,3166,3073,1627,4795,940,104,585,609,485,3877,1897,1014,893,294,60,1
